genes	hypoxia-01	hypoxia-02	hypoxia-03	hypoxia-04	normoxia-01	normoxia-02	normoxia-03	normoxia-04
SIX5	11.430735	9.063103	9.715731	8.174991	8.162041	4.911959	6.807423	6.079996
SIX6	0	0	0	0	0	0	0	0
SKA1	1.364995	0.834303	0.718888	0.907555	0.996167	1.028639	0.7414483	1.018775
SKA2	32.845478	36.678681	42.33603	37.62549	35.735747	38.407145	43.20138	39.98325
SKA3	0.0516814	0.1464838	0.17257	0.258856	0.1855668	0.222579	0.187353	0.2392501
SKAP1	5.711931	3.907355	3.42875	3.668495	6.411449	2.612904	2.583014	3.688282
SKAP2	54.6671	66.6933	63.7517	65.1223	49.3768	69.3527	68.8032	56.9724
SKI	12.5497	9.9144	10.1966	10.9076	13.0549	12.0428	13.3855	11.4366
SKIC2	29.195207	30.625176	27.458582	34.620964	28.471821	26.603139	23.295486	25.62413
SKIC3	29.0615703171955	45.324089825757	42.3814638214052	32.17948292	37.846763934973	44.1762221	46.64779331	37.1038053
SKIC8	61.50976	71.45241	77.42928	77.39222	56.67884	69.258911	74.6921	68.24258
SKIDA1	0.126551	0.106482	0.110791	0.111566	0.153688	0.2667334	0.2510343	0.291705
SKIL	52.778365	49.028615	56.512574	38.054669	56.227767	45.503063	73.501187	56.624064
SKOR1	0.3472519498	0.1495391937	0.3148654	0.1615448256	0.2033577	0.0756431	0.3580446498	0.1867555
SKOR2	0.0229865	0.168922	0.0896683	0.0287347	0	0.135169	0	0.0264068
SKP1	648.705054	667.759689	624.68948	624.346463	649.889832	696.008444	696.371408	603.47974
SKP2	11.2241945224996	14.3898729	9.79834977509576	13.27927750318	16.4208158136733	18.527681	16.755186	19.29904
SLA	0	0	0	0	0	0.278362	0	0
SLA2	0.2497126	0.1706823	0.1545637	0.196043	0.2708367	0.3179191	0.458013	0.2134041
SLAIN1	2.6474833855	1.0576034142	2.008425	1.215429	5.32083819284114	1.52219	2.143255	2.5626132422
SLAIN2	36.797744	36.23812	37.968251	42.539024	34.76104	39.39232	36.179966	35.316909
SLAMF1	0	0	0	0	0	0	0	0
SLAMF6	0.117736584	0.17937432	0.31817356	0.27788269	0.097064227	0.44291007	0.44033721	0.47738966
SLAMF7	3.644658	7.2362384	2.61977473	10.1926563	1.2283442	12.0606423	9.555406	20.216908
SLAMF8	0.208581	0	0.0866227	0	0.106092	0.0144944	0	0
SLAMF9	1.917849	2.764398	1.24971	1.02782	0.245848	0.1347005	0.14309454	0
SLBP	41.8059137	42.985537	54.5334078	51.234063	35.825877	37.32914388	37.507948010693	33.077033
SLC10A1	0.130037	0.145303	0.144412	0.0463036	0.158575	1.28686	1.06898	0.447145
SLC10A2	0.0621204	0.121778	0.103819	0.103591	0.0110607	0.0121797	0.0259701	0
SLC10A3	20.80473	22.9320211	17.361457	22.608048016	16.4823	15.723894	17.97448	15.41856
SLC10A4	0.0868454	0.0679535	0	0	0.0185366	0	0.130417	0.0597484
SLC10A5	1.0386	0.492584	1.39756	1.0801	0.50848	1.4469	0.84026	0.962313
SLC10A6	0.119589	0.210123	0.106024	0.0892212	0.20401	0.140235	0.179222	0.027368
SLC10A7	5.36562	6.2325474	6.492597	6.4271927	5.512438	10.101932	8.7942254	7.9786821
SLC11A1	0.675689	0.560623	0.679678	0.766732	0.677313	0.645258	0.519224	0.656168
SLC11A2	61.305675	47.363333	60.710295	45.5804330003261	93.2647258	59.5264068	61.455309	66.644152
SLC12A1	0.0505478	0.0142013	0.00810701	0.0537862	0.0719329	0	0.0270034	0.0250271
SLC12A2	8.392386	6.217571139384	8.383538	5.848729	14.066038	10.514321	10.953793	12.188482
SLC12A3	0.0182134	0	0.0180762	0.0101143	0.0345448	0	0.0202759	0.0234298
SLC12A4	49.11228	50.79392	51.180751	53.256484	35.2258083942	24.59016341	26.1568661501476	21.2766630782725
SLC12A5	2.064148216	0.9101712	0.0400602	1.690502	5.12770427	2.2989791	2.3226083	0.583585
SLC12A6	26.790046601826	20.5881045	24.697663	27.067091	30.929772	20.4190999	27.9131912	29.6303502681133
SLC12A7	30.065532	32.2865562	24.70445	33.679995	32.11153	40.0553689	30.41736	37.2070969
SLC12A8	4.895664	4.21680500712124	1.5527688	2.168702	3.6855512	1.7027740535596	0.391442148993	0.89568303899823
SLC12A9	10.278982	12.618342	14.07559	17.0317385	14.8082323	21.63407243213	26.001325	26.155559
SLC13A1	0	0	0.0203097	0	0.0482649	0.0212553	0.0453521	0.0207881
SLC13A2	0	0	0	0	0	0.018382	0	0
SLC13A3	12.053635	13.245451	8.684307	6.708949	7.208521	3.615409	3.6862851	2.879572
SLC13A4	0.509982	0.896542	0.661644	0.196919	0.49359827	0.788839	0.670807	0.529012
SLC13A5	0.7501853	0.6428359	0.1016882125914	0.094311	0.724208	0.052159213735	0.0137693	0.5381848
SLC14A1	16.2449027	61.962594	51.947007	53.034691	28.8876797	68.887832	61.293252	46.325762
SLC14A2	0.217411	0.2217634	0.292579	0.3694529	0.245684	0.5708575	0.436612	0.4264315
SLC15A1	4.99567	2.45739	2.07993	1.97494	7.21246	2.69798	1.69889	3.56667
SLC15A2	59.2606	60.4493	59.0252	56.0255	101.6519	196.7074	288.0373	214.8913
SLC15A3	24.812767	19.15086038043	15.323342	22.238457	19.311839	7.182644	5.4636039	7.251038
SLC15A4	20.08178	20.568546	22.629193	20.182534	21.93697	17.98546	17.01781	16.89456
SLC15A5	0.0361258	0.070783	0.0402234	0.0150498	0.0771682	0.0566416	0	0
SLC16A1	24.2791136	18.2780273	11.5446117	15.313573	31.811338	9.5215611	5.278922	6.234656
SLC16A10	0.322878	0.260322	0.359977	0.3285251	0.240967	0.237757	0.3857366	0.293526
SLC16A11	0.61838	0.2342229	0.680539	0.347519	0.297189	0.3189422	0.901739	0.2979957
SLC16A12	5.36577	3.53525	4.042179	3.887676	6.55808	14.69869	23.44792	17.70689
SLC16A13	6.58244	5.2804	5.90309	5.9695	4.08259	4.73809	4.75807	5.87697
SLC16A14	11.1068226	10.070524	16.399927	5.581371	5.601272	5.432147	12.382559	0.819522
SLC16A2	2.610041	1.188704	1.7516439	2.036925	2.3793900366721	0.889343	1.950863	1.677726
SLC16A3	289.12454	308.949801	212.434088	233.754862	219.096541	120.76439	110.015533	86.381202
SLC16A4	41.248386	43.982441	41.4188410002767	52.635576	36.329787	34.848813	57.353108	47.327304
SLC16A5	38.11494	25.345233	31.087957	45.00877	97.039286	50.50166	60.450499	71.793294
SLC16A6	1.510042	0.847192	0.509931	0.402568	1.409419	1.576317	1.387253	0.331814
SLC16A7	6.0293873	4.2288464	6.936602	6.374035	3.296126	6.667828	9.197728	6.9071690353591
SLC16A8	0.600137	0.63091	0.742399	1.08673	0.776802	0.331662	0.905572	0.829744
SLC16A9	1.96553	0.772725	1.01365	0.747768	2.33163	0.417795	0.695385	1.138976
SLC17A1	0	0	0	0	0	0	0	0
SLC17A2	0	0	0	0	0	0	0	0
SLC17A3	0	0	0	0	0.127307	0	0	0
SLC17A4	0.0159902	0.0309963	0	0	0.101377	0.0198831	0.0199398	0
SLC17A5	40.3015	51.3419	61.665	51.3813	42.498	65.3372	59.6758	59.2098
SLC17A6	0	0	0	0	0	0	0	0
SLC17A7	0.50152	0.0798239	0.212425	0.149025	0.0348336	0.0841293	0.0817068	0.0374328
SLC17A8	0.0085693	0	0.0286633	0	0	0.0201702	0	0.0197072
SLC17A9	0.592223	2.210665	1.182912	1.446417	0.264709	0.0971336	0.0862743	0.0338345
SLC18A1	0	0	0	0	0.0141568	0	0	0
SLC18A2	0.277935	0.214424	0.0584653	0.108751	0.427477	0.558046	0.296558	0.448405
SLC18A3	0.0299386	0.0146519	0	0	0	0	0	0
SLC18B1	13.432452	13.159744	11.370902	12.027299	19.354108	14.383793	16.88592	18.884412
SLC19A1	7.902025	9.508509	10.566603	8.1857081	7.5575608	8.6569814	10.1166739	11.308735
SLC19A2	7.09912	8.821837	11.98582	8.94344	8.94934	13.61654	14.01281	13.534332
SLC19A3	1.8426076	1.9526994	1.975354	2.2173326	1.586196	2.021962	1.7237175	1.8504131
SLC1A1	4.527683	6.35755	4.862155	3.428119	6.94451	3.160235	1.369335	2.166863
SLC1A2	0.1677933	0.227022752	0.1375409538	0.214267876	0.236740841	0.130639718	0.152538942	0.185511176
SLC1A3	10.486893212154	13.9262123	10.1369636008049	15.0251699	13.31954322	19.495931902666	16.2668266	28.2960542
SLC1A4	4.25736	4.87406	5.812453	4.23727	5.661213	4.12275	4.471792	2.72542
SLC1A5	98.54762	123.59356	114.87067	134.37468	73.508876	142.62572	99.947378	91.52093
SLC1A6	136.930156	103.59167	72.224379	83.6720851	24.205639	15.357509	9.694508	10.571877
SLC1A7	0	0	0.0645797	0.01816887	0.04661356	0	0	0
SLC20A1	19.890549	22.442647	22.554476	25.04516	24.54575	37.998068	29.47599	28.720326
SLC20A2	93.32574	110.913201	93.266865	104.40644	59.90682	92.504096	76.83109	78.11723
SLC22A1	0.0824492	0.0260767	0.0896091	0.22545	0.0878619	0.1879114	0.308562	0.5798208
SLC22A10	0.0617662	0.0424383	0.179517	0.0251779	0.0657159	0.0740095	0.0252679	0.0694509
SLC22A11	0	0	0.0209613	0	0	0	0	0
SLC22A12	0	0	0	0	0	0	0	0
SLC22A13	0.2076695	0.1939545	0.0537304	0.0590045	0.0745292	0	0.348825	0.1656916
SLC22A14	0.0332367	0.2678895	0.0567465	0.254742	0	0	0.124809	0.15612
SLC22A15	6.13496	6.13491	5.66959	8.01576	5.79693	4.14871	4.82791	3.817192
SLC22A16	0	0	0	0	0	0	0	0
SLC22A17	8.99349	9.046665	12.699547	11.850325	6.06335	2.027772	3.7890844	3.48349
SLC22A18	23.987223	27.164751	26.793165	30.110558	23.905328	18.768115	20.1585108	18.67735
SLC22A2	0.160001	0.0777156	0.0716765	0.0689672	0.261748	0.140521	0.0994406	0.158409
SLC22A23	11.131291	8.606024	8.7514306	10.135818	21.214219	18.9005336	15.645129	27.736741
SLC22A24	0	0	0	0	0	0	0	0
SLC22A25	2.388076	2.354772	2.39413	2.412855	2.227577	2.356097	2.843008	2.658317
SLC22A3	8.07218	6.50857	4.89206	1.85738	5.34656	5.36816	5.19655	1.13784
SLC22A31	0	0.0704655	0.065784	0.0478995	0.0648794	0	0.0601026	0
SLC22A4	1.61793	3.43774	1.72702	2.77265	2.80846	9.44555	9.14486	10.3143
SLC22A5	22.1884509	36.5314178	26.1959984	40.9703802	32.5647149	78.441858	87.1495442	90.70313
SLC22A6	0	0	0	0	0	0	0	0
SLC22A7	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	0
SLC22A9	0.111296	0.196301	0.154576	0.0998003	0.149197	0.146127	0.0776272	0.142581
SLC23A1	0.524859	1.17109	0.56327816	1.18767303	0.725761	0.482844	0.892099	1.018303
SLC23A2	5.609056	7.4885100243117	8.07574	8.727524	7.479442	11.685688	12.7089215391	11.54477
SLC23A3	0.637948	0.800174	1.3648203	2.185127	0.38949180476623	2.437211	0.986624	1.1162967
SLC24A1	9.500468	7.39819100083134	10.722231	8.654717	8.363468	8.555736	8.38292000417665	11.420324
SLC24A2	0.19130315572	0.17539472993	0.26140818889	0.20698828762	0.14134216836	0.19714044952	0.3021200611	0.16627036988
SLC24A3	0.0871618	0.239335	0.0388705	0.0436354	0.2701	0.25644	0.153122	0.25055
SLC24A4	0.13337	0.0896091	0.0728796	0.140302	0.0758619	0.0680033	0.113412	0.0568756
SLC24A5	0	0.0115295	0	0	0	0.0138389	0	0
SLC25A1	105.62823	112.50716	74.45776	109.19986	91.06574	94.64871	64.32259	80.83087
SLC25A10	19.59117	17.705734	13.465697	21.825076	19.530966	18.606958	15.459321	16.762462
SLC25A11	48.884358	50.978575	50.003321	60.163102	41.36629	56.5414	53.639922	45.638117
SLC25A12	6.978229	9.244412	11.21666	9.68353	11.80463	14.661064	19.36284	18.84733
SLC25A13	11.72628	10.937482	6.378741	9.673009	14.850855	13.8216036	13.474251	14.214569
SLC25A14	6.556738	6.774463	8.168576	7.54849486	6.163523	7.472542	8.326528	8.1426503345233
SLC25A15	5.322236	6.517497	3.52430638	5.672816	7.568166	5.658988	6.491002	5.640111
SLC25A16	7.036497	11.183886	11.83352	11.50854	10.34198	16.23032	14.102231	17.80065
SLC25A17	27.787661	26.55349	30.757695	29.509113	28.918759	26.483905	24.471181	21.995489
SLC25A18	0.703907	1.32803	0.838162	1.10789	0.930168	1.25992	0.713237	0.461307
SLC25A19	3.185804	3.54096199	7.030631	4.564546	4.796137	5.727801	4.944509	4.8046593
SLC25A2	0	0	0	0	0.0302594	0.0998001	0	0
SLC25A20	6.0270395	11.431979	10.761085	12.926565	10.179246	14.921015	13.599899	12.231505
SLC25A21	1.273099	1.107424	1.22011	1.01089	0.933411	0.871043	1.63808561	0.768447
SLC25A22	20.06190432234	20.08376	18.080534	18.432765	17.920817	20.5013087	17.6191308	17.1817992303249
SLC25A23	25.158867	20.673063	33.720523	30.017787	26.699541	32.745408	44.558496	40.068237
SLC25A24	45.362693	45.032992	40.658828	49.504215	45.38885	47.38204	45.49555	51.116731
SLC25A25	6.0034754	5.970886	9.9443931477536	8.201084	8.241894	10.3967622	15.187570335	11.561751
SLC25A26	22.612874	19.564765230629	23.5651350327564	25.0101406	22.733464	23.5844578	23.6150862	21.24942645336
SLC25A27	9.275651	10.650645	18.153474	14.331464	10.157149	18.529025	27.0908	14.745855
SLC25A28	30.784061	31.752467	30.960219	30.015974	41.665591	30.1213400004854	43.188301	37.16833
SLC25A29	12.150451	7.085496128645	21.677976	22.090041	19.557639	14.6335209	27.999569	34.2118643
SLC25A3	540.988682	571.265101	563.0796475	523.325264626721	570.56347	613.295566	684.868191	617.113454
SLC25A30	15.124277	12.977096	19.939924	15.319156	21.83336	12.240291	18.535792	15.2531457
SLC25A31	0.0418371	0	0	0	0	0	0	0.023959
SLC25A32	9.116643	10.663865	16.724671	12.55546	8.47251505	9.11745	9.87238000903719	8.790829
SLC25A33	1.91951	2.43957	3.37907	2.99435	2.28054	2.92565	3.43931	3.30298
SLC25A34	0.777049	0.723751	1.60311	1.00548	0.463765	0.527824	0.723979	0.668295
SLC25A35	6.0922806	5.3626255	6.724844	5.6857018	6.225152	10.15567	11.159806	9.5366543
SLC25A36	72.9772	63.04937	92.89547568	91.380256	53.176882	53.816343	83.854356	67.407271
SLC25A37	56.04881	50.24594	48.52696	43.54849	56.4296	39.7549	44.535818	44.3005
SLC25A38	14.11774	17.965034	16.378107	18.421484	19.276315	34.621774	31.142629	34.265823
SLC25A39	111.680111	123.700263	126.952045	130.915536	97.089918	97.356128	90.00319	84.807023
SLC25A4	30.09379	37.16416	46.9653	41.9854	23.47542	25.35543	27.82465	21.84567
SLC25A40	10.354341	9.4017	16.00616	10.542098	6.624327	9.423675	13.121482	12.737853
SLC25A41	0.537326	0.232246	0.681483	0.300965	0.500124	0.289179	0.75046	0.431173
SLC25A42	5.88586	5.91472	5.60851	5.86971	6.6515	7.26164	6.35349	8.13332
SLC25A43	8.0933	13.538	6.7193	8.11321	6.62358	8.07644	3.16967	4.15643
SLC25A44	12.669933	14.878788	15.983562	15.56347	14.414875	18.401205	15.506294	16.602287
SLC25A45	1.2102262	2.4800813	1.8074303	2.4281292415	2.5445834	4.371254	4.623001	5.777554
SLC25A46	27.229581	29.64743	26.34644	26.42009	28.766054	28.11181	24.79843	28.4953
SLC25A47	0.0505589	0	0	0.0628304	0	0	0	0
SLC25A48	0.128366	0.190845	0.0813361	0.1705103	0.15941366	0.1015565	0	0.0546572
SLC25A5	187.907	238.427	217.877	209.74	196.04	273.206	253.249	248.398
SLC25A51	17.58202	16.646	17.9638	17.318	13.26217	12.35964	11.96931	11.79221
SLC25A52	0.255121	0.105172	0.0398582	0.0444282	0.153363	0.487747	0.134201	0.367491
SLC25A53	0.269847	0.223107	0.34533	0.332969	0.373047	0.446273	0.526761	0.575065
SLC25A6	282.58	273.952	266.232	291.888	258.04	291.12	298.398	363.812
SLC26A1	2.282413	2.303254	2.74948800015725	3.38155385034	2.946575	6.98782	7.58717800022442	7.24987900013204
SLC26A11	16.508637	16.013706365	17.479382	15.425762	18.402864	16.128188	12.991056	17.3150918
SLC26A2	3.2662	5.89559	2.38828	7.465859	7.865188	10.7316	7.06428	8.60123
SLC26A3	0.0274493	0.0599207	0.1705756	0.0342808	0.0522625	0.0719251	0.0949224	0.1208071
SLC26A4	0.164893	0.2005301	0.44558852	0.2078663	1.20994	0.487269	0.41871	1.06167
SLC26A5	0.2850592	0.1397905	0.2099349	0.28705	0.10242	0.157768	0.1073053	0.110007
SLC26A6	12.824946	10.9417482	15.310986	13.8583410043795	12.159517	13.55941	13.09654	10.8386834
SLC26A7	0.1213932	0.07939358841	0.188541863208	0.0558328	0.3542615	0.2790772	0.402269226	0.2467809
SLC26A8	0.419741173389	0.66241495045	0.62893729273	0.08819815682	1.53319875652	0.6206706	1.0680799227	1.5007673
SLC26A9	0.0773058	0.0147104	0.0836287	0.00938841	0.217834	0.0176517	0	0.0344961
SLC27A1	10.51222	9.7175551	9.899128	10.190172	10.778368	9.98993	11.669356	10.890345
SLC27A2	9.978433	8.271325	9.309491	7.305826	8.762878	5.89782	5.60186	4.24549
SLC27A3	3.3283847	3.445539	2.311007	4.551285	4.10251	2.065545	2.416162	3.820935
SLC27A4	9.114621	10.67687849	7.0383	12.2348	12.2092	16.1827	13.582412	16.037425
SLC27A5	10.696403	11.9707046	12.763943	9.858218	6.032904	6.25894	6.487031	6.398358
SLC27A6	0.09549183734	0.263662	0	0.138434	0.321459	0.38403536	0.205096	0.490936
SLC28A1	0.108196	0.37082	0.225745	0.8478668	0.101092	0.0451098	0.135562	0.201848
SLC28A2	0.482616	0.373435	0.102524	0.4076426	0.7748611	0.297741	0.143472	0.419497
SLC28A3	0.182783	0.0863569	0.0075534	0.0169598	0.586115	0.0478238	0	0.0389442
SLC29A1	8.12830289187	6.073578	8.662027	6.513119	16.024280785803	11.7699656	12.35423551	17.433354
SLC29A2	4.739708	3.945455	3.453294	3.951291256	4.792302	2.181089	2.722265	2.4212445
SLC29A3	34.4123466001801	55.814712234164	28.92518892486	56.549147	33.622435	91.8305388189936	91.9536210514632	101.99525757
SLC29A4	3.034314	2.089283	1.520574	3.3954195	2.437612	0.695612	0.942993	0.8076827
SLC2A1	1389.375374	1088.65023	1297.94875	1031.396262	545.024032	505.362177	564.698257	450.712243
SLC2A10	49.97853	55.49153	49.03433	47.64647	31.41187	24.12992	25.34887	20.42556
SLC2A11	7.262497	8.875998	12.615714	9.1990506	5.43041	9.9997014	10.740138	9.374564
SLC2A12	1.24543	0.461305	0.786119	0.456752	1.21593	0.558751	0.880595	0.84782
SLC2A13	2.463014	2.56861	2.231216	2.279121	1.9357232	1.5070224	1.1687838	1.2427642
SLC2A14	4.2959396	4.019892	2.75301830168079	2.368978	2.91022069687	0.1393706	1.19680307	0.9438929
SLC2A2	0	0	0	0	0	0	0	0
SLC2A3	190.429222	97.090802	108.580451	221.930569	59.039303	3.820344	10.720877	8.648275
SLC2A4	0.1858233	0.306593	0.307455	0.0637598	0.1721807468	0.162921	0.434939	0.138837
SLC2A4RG	32.8845	28.3808	25.7862	29.4054	24.2281	15.9246	20.3736	18.5158
SLC2A5	3.0575946	3.014525	1.7394489	2.3640642	2.5826053	2.0451653	3.020412	2.09038
SLC2A6	9.927752	13.074369	4.856812	8.548016	22.28588	18.977563	7.286727	13.371597
SLC2A7	0	0	0	0	0	0	0	0
SLC2A8	11.734046	9.84531721517	8.9600870796271	12.599016	11.394562	9.550173	9.482625	9.638044
SLC2A9	7.68394	8.69462	3.8565898	6.497034458228	11.2601	7.423675	6.7757	8.54791
SLC30A1	20.5873	17.6331	20.6127	23.2833	20.1028	18.3255	20.4869	22.5391
SLC30A10	0.1139698	0.0792056	0.0662932	0.0943382	0.0757533	0.0854763	0.0531917	0.0655083
SLC30A2	0.608481	1.09	0.637736	0.672053	1.31837	0.921347	1.3014	1.60317000016434
SLC30A3	0.174657	0.224045	0.232793	0.261529	0.520481	0.167954	0.303361	0.558137
SLC30A4	3.09714	3.31061	2.9306	2.77593	2.74244	2.13527	1.97457	1.72201
SLC30A5	38.02604	52.12942	60.62007	50.68158	30.262244	33.95855	32.888	38.283805
SLC30A6	14.36932849	16.0295680207993	18.3400730174522	19.20393495	15.2794350371884	17.8596	15.791773369	15.9514741
SLC30A7	13.306016	14.399721	16.278525	12.803833	13.992157	13.551704	14.382591	13.546599
SLC30A8	0.0447382	0.0941918	0.0785767	0.0801311	0.0547085	0.188211	0.144576	0.117697
SLC30A9	41.5067	45.0434	34.9762	39.5055	45.8136	47.1552	46.1708	40.1269
SLC31A1	43.4056	53.8668	48.1841	45.9554	38.2893	31.9936	25.2724	30.0619
SLC31A2	30.1598	14.0607	7.16226	11.7698	40.291308	18.898602	11.44988	16.2507
SLC32A1	0	0	0	0	0	0	0	0
SLC33A1	19.094263	19.076174	19.959182	15.348731	18.197387	19.807458	20.974467	18.718047
SLC34A1	0.0334561	0.0752966	0	0.0172825	0.0209288	0.1555347	0	0
SLC34A2	1.8143067	0.317835	1.623551	0.587248	9.01974	0.759107	5.636343	4.28585
SLC34A3	0.2618919	0.529247	0.722461	0.2853912	0.137621	0.5216281	1.503044	0.302115
SLC35A1	26.65566	36.1966	37.858229	49.237318	28.89156	53.85308	70.78759	79.2421
SLC35A2	65.487655	84.412630000513	75.862457	79.31649278373	51.372841	49.74042099	47.005059	51.784528
SLC35A3	32.7249477113	40.24157	38.11872789	39.58857220285	31.532114432	39.287046	46.44846757498	45.825325227196
SLC35A4	49.292962	47.942116	40.395623	42.064507	53.24956806275	57.024208	59.623393	58.935955
SLC35A5	16.556865	19.025295	21.437068	18.871674	19.108206	25.251612	25.671829	25.540389
SLC35B1	50.80153861	48.584355	61.7927474366	58.15729	36.4785519	45.468155767	37.83563177	34.784413
SLC35B2	86.488871	89.183596	66.2412361222	73.791611	89.261804	77.080954	69.0793200135335	64.184157
SLC35B3	22.71143	21.71907	20.97057	20.988644	26.329506	27.44473	33.47556	40.513065
SLC35B4	2.64157100205211	2.631479	2.88857	2.840097	4.900828	2.47659	2.732131	2.543461
SLC35C1	29.089084	30.220064	21.060916	23.453224	37.025604	54.854254	57.611299	55.7892
SLC35C2	31.918311	36.935138	36.470508	39.89611	32.6604	34.231566	34.36787	32.75254
SLC35D1	10.484	11.6638	9.57616	10.8586	9.33115	10.9479	8.84132	8.58544
SLC35D2	25.374661	26.02937	22.034061	24.45705	30.06321	36.868752	36.564068	46.690807
SLC35D3	0	0.0151384	0	0	0	0	0	0
SLC35E1	45.068527	51.542667	59.630816	55.28131	32.990149	31.127514	31.458016	29.522409
SLC35E2B	41.4545	30.36815	37.50185	38.60951	39.22181	45.56783	50.16413	49.59715
SLC35E3	3.749962	4.238364	3.793067	4.376868	4.629395	4.200139	5.183	4.747187
SLC35E4	2.3288247	4.068652	3.1031895	4.820575	2.476389	3.4922374	2.1893665	1.723406
SLC35F1	0.112911	0.0380982	0.0348741	0.0435312	0.0823684	0.0185144	0.0424425	0.0428461
SLC35F2	16.9355	12.737248	13.71017	13.75191	15.237416	9.03466	9.00766	8.578279
SLC35F3	1.84766	1.70913	0.54271	1.37862	0.698828	0.120683	0.0643195	0.162073
SLC35F4	0.4910296	0.8886564	0.5804678	0.1106254	0.5919302	0.1619064	0.441761	0.2015796
SLC35F5	28.253615	45.08125	37.166749	32.958774	28.631916	37.64192	39.2343	41.18038
SLC35F6	23.015516	24.986036	21.8416715	24.565185	21.031611	24.615955	22.711958	20.928307
SLC35G1	1.982543	2.708645	3.749226	3.97558499	2.612662	1.9026997	2.836536	2.398603
SLC35G2	3.7174	1.606078	0.908187	1.064834	3.38626	0.2324415	0.215849	0.368547
SLC35G3	0	0	0	0	0	0	0	0
SLC35G4	0	0	0	0	0	0	0	0
SLC35G5	0.301941	0.123178	0.097404	0.262109	0	0.070709	0.04146	0.241365
SLC35G6	0	0.188069	0.220855	0.337274	0.262964	0.144598	0.366444	0.310395
SLC36A1	2.985065	4.920871	4.059169	3.7911719	3.802027	5.1083031	3.810036	3.544183
SLC36A2	0.153958	0.1538134	0.295543	0.3245008	0.2886004	0.2557987	0.269837	0.3361162
SLC36A3	0.0370166	0	0	0	0.023759	0	0.0838557	0
SLC36A4	8.378425	8.231907	6.715446	9.089568	5.118948	5.807664	7.1306	4.98837
SLC37A1	32.04069	32.74828	29.563842	36.77983	38.495279	43.237353	35.315086	47.59247
SLC37A2	13.994711	18.612966	9.499716	14.692572	13.868637	13.592068	12.07761	13.420361
SLC37A3	26.452797	25.307236	36.532203	28.561469	30.035794	30.130586	36.398102	38.7791233
SLC37A4	14.269858	14.42085	16.967583	17.40989	13.205562	14.099551	14.952745	12.910463
SLC38A1	45.761457	56.362136	66.391507	60.605448	58.1178766	112.867621	140.977669	103.489323
SLC38A10	41.922026	49.774	37.323095	61.684922	51.302072	54.027632	56.118134	76.63499
SLC38A11	0.9724481	0.665255	0.2303764	1.1514737	0.2101479	0.4862291	0.4678465	0.7919372
SLC38A2	123.53881	119.23506	130.12449	118.71299	157.78015	229.1167	226.0419	187.5908
